############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 500000
# frequency of the measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
3 2 3 0 212
3 2 4 0 276
3 2 5 0 340
3 2 6 0 404
3 2 7 0 468
3 3 0 0 28
3 3 1 0 92
3 3 2 0 156
3 3 3 0 220
3 3 4 0 284
3 3 5 0 348
3 3 6 0 412
3 3 7 0 476
3 4 0 0 36
3 4 1 0 100
3 4 2 0 164
3 4 3 0 228
3 4 4 0 292
3 4 5 0 356
3 4 6 0 420
3 4 7 0 484
3 5 0 0 44
3 5 1 0 108
3 5 2 0 172
3 5 3 0 236
3 5 4 0 300
3 5 5 0 364
3 5 6 0 428
3 5 7 0 492
3 6 0 0 52
3 6 1 0 116
3 6 2 0 180
3 6 3 0 244
3 6 4 0 308
3 6 5 0 372
3 6 6 0 436
3 6 7 0 500
3 7 0 0 60
3 7 1 0 124
3 7 2 0 188
3 7 3 0 252
3 7 4 0 316
3 7 5 0 380
3 7 6 0 444
3 7 7 0 508
4 0 0 0 5
4 0 1 0 69
4 0 2 0 133
4 0 3 0 197
4 0 4 0 261
4 0 5 0 325
4 0 6 0 389
4 0 7 0 453
4 1 0 0 13
4 1 1 0 77
4 1 2 0 141
4 1 3 0 205
4 1 4 0 269
4 1 5 0 333
4 1 6 0 397
4 1 7 0 461
4 2 0 0 21
4 2 1 0 85
4 2 2 0 149
4 2 3 0 213
4 2 4 0 277
4 2 5 0 341
4 2 6 0 405
4 2 7 0 469
4 3 0 0 29
4 3 1 0 93
4 3 2 0 157
4 3 3 0 221
4 3 4 0 285
4 3 5 0 349
4 3 6 0 413
4 3 7 0 477
4 4 0 0 37
4 4 1 0 101
4 4 2 0 165
4 4 3 0 229
4 4 4 0 293
4 4 5 0 357
4 4 6 0 421
4 4 7 0 485
4 5 0 0 45
4 5 1 0 109
4 5 2 0 173
4 5 3 0 237
4 5 4 0 301
4 5 5 0 365
4 5 6 0 429
4 5 7 0 493
4 6 0 0 53
4 6 1 0 117
4 6 2 0 181
4 6 3 0 245
4 6 4 0 309
4 6 5 0 373
4 6 6 0 437
4 6 7 0 501
4 7 0 0 61
4 7 1 0 125
4 7 2 0 189
4 7 3 0 253
4 7 4 0 317
4 7 5 0 381
4 7 6 0 445
4 7 7 0 509
5 0 0 0 6
5 0 1 0 70
5 0 2 0 134
5 0 3 0 198
5 0 4 0 262
5 0 5 0 326
5 0 6 0 390
5 0 7 0 454
5 1 0 0 14
5 1 1 0 78
5 1 2 0 142
5 1 3 0 206
5 1 4 0 270
5 1 5 0 334
5 1 6 0 398
5 1 7 0 462
5 2 0 0 22
5 2 1 0 86
5 2 2 0 150
5 2 3 0 214
5 2 4 0 278
5 2 5 0 342
5 2 6 0 406
5 2 7 0 470
5 3 0 0 30
5 3 1 0 94
5 3 2 0 158
5 3 3 0 222
5 3 4 0 286
5 3 5 0 350
5 3 6 0 414
5 3 7 0 478
5 4 0 0 38
5 4 1 0 102
5 4 2 0 166
5 4 3 0 230
5 4 4 0 294
5 4 5 0 358
5 4 6 0 422
5 4 7 0 486
5 5 0 0 46
5 5 1 0 110
5 5 2 0 174
5 5 3 0 238
5 5 4 0 302
5 5 5 0 366
5 5 6 0 430
5 5 7 0 494
5 6 0 0 54
5 6 1 0 118
5 6 2 0 182
5 6 3 0 246
5 6 4 0 310
5 6 5 0 374
5 6 6 0 438
5 6 7 0 502
5 7 0 0 62
5 7 1 0 126
5 7 2 0 190
5 7 3 0 254
5 7 4 0 318
5 7 5 0 382
5 7 6 0 446
5 7 7 0 510
6 0 0 0 7
6 0 1 0 71
6 0 2 0 135
6 0 3 0 199
6 0 4 0 263
6 0 5 0 327
6 0 6 0 391
6 0 7 0 455
6 1 0 0 15
6 1 1 0 79
6 1 2 0 143
6 1 3 0 207
6 1 4 0 271
6 1 5 0 335
6 1 6 0 399
6 1 7 0 463
6 2 0 0 23
6 2 1 0 87
6 2 2 0 151
6 2 3 0 215
6 2 4 0 279
6 2 5 0 343
6 2 6 0 407
6 2 7 0 471
6 3 0 0 31
6 3 1 0 95
6 3 2 0 159
6 3 3 0 223
6 3 4 0 287
6 3 5 0 351
6 3 6 0 415
6 3 7 0 479
6 4 0 0 39
6 4 1 0 103
6 4 2 0 167
6 4 3 0 231
6 4 4 0 295
6 4 5 0 359
6 4 6 0 423
6 4 7 0 487
6 5 0 0 47
6 5 1 0 111
6 5 2 0 175
6 5 3 0 239
6 5 4 0 303
6 5 5 0 367
6 5 6 0 431
6 5 7 0 495
6 6 0 0 55
6 6 1 0 119
6 6 2 0 183
6 6 3 0 247
6 6 4 0 311
6 6 5 0 375
6 6 6 0 439
6 6 7 0 503
6 7 0 0 63
6 7 1 0 127
6 7 2 0 191
6 7 3 0 255
6 7 4 0 319
6 7 5 0 383
6 7 6 0 447
6 7 7 0 511
7 0 0 0 8
7 0 1 0 72
7 0 2 0 136
7 0 3 0 200
7 0 4 0 264
7 0 5 0 328
7 0 6 0 392
7 0 7 0 456
7 1 0 0 16
7 1 1 0 80
7 1 2 0 144
7 1 3 0 208
7 1 4 0 272
7 1 5 0 336
7 1 6 0 400
7 1 7 0 464
7 2 0 0 24
7 2 1 0 88
7 2 2 0 152
7 2 3 0 216
7 2 4 0 280
7 2 5 0 344
7 2 6 0 408
7 2 7 0 472
7 3 0 0 32
7 3 1 0 96
7 3 2 0 160
7 3 3 0 224
7 3 4 0 288
7 3 5 0 352
7 3 6 0 416
7 3 7 0 480
7 4 0 0 40
7 4 1 0 104
7 4 2 0 168
7 4 3 0 232
7 4 4 0 296
7 4 5 0 360
7 4 6 0 424
7 4 7 0 488
7 5 0 0 48
7 5 1 0 112
7 5 2 0 176
7 5 3 0 240
7 5 4 0 304
7 5 5 0 368
7 5 6 0 432
7 5 7 0 496
7 6 0 0 56
7 6 1 0 120
7 6 2 0 184
7 6 3 0 248
7 6 4 0 312
7 6 5 0 376
7 6 6 0 440
7 6 7 0 504
7 7 0 0 64
7 7 1 0 128
7 7 2 0 192
7 7 3 0 256
7 7 4 0 320
7 7 5 0 384
7 7 6 0 448
7 7 7 0 512
############################################################
############################################################
# Current time step                      : 1000000
# Total number of measurements           : 50000
# Average temperature of the measurement : 299.2940709531605
# Boltzmann constant under current units : 8.617343e-05
# basis vector A1 = [2.7594848795466422 0 0]
# basis vector A2 = [1.3797424391445634 2.3897840073532866 0]
# basis vector A3 = [1.3797424391445634 0.796594668698513 2.253109968068896]
############################################################
# qx	 qy 	 qz 		 Phi(q)
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.125 0.0030920970687168033 8.430902226395218e-22 -0.0003661793541917836 4.4931520099363277e-05 -6.208148963573146e-05 2.8376786614363168e-06 -0.0003661793541917836 -4.4931520099363277e-05 0.0032149255707613045 0 -2.0130640351367487e-05 -2.2027042568991397e-05 -6.208148963573146e-05 -2.837678661436317e-06 -2.0130640351367487e-05 2.2027042568991397e-05 0.02510709069885144 0
0 0 0.25 0.009716230002153648 0 -0.0002724233116576456 0.00039542377927128037 -0.00018696440502943894 -4.7234958775563664e-05 -0.0002724233116576456 -0.00039542377927128037 0.011240717632619671 0 -0.00021625086882600737 1.5214944539911822e-05 -0.00018696440502943894 4.7234958775563664e-05 -0.00021625086882600737 -1.5214944539911822e-05 0.06550729119664246 0
0 0 0.375 0.016215208643891747 0 -0.0005119049622952827 0.0011890391509438098 -0.0002994544935796204 -0.0001064707600798506 -0.0005119049622952827 -0.0011890391509438098 0.016125810362155553 6.7059837522600206e-21 -0.0002385573530058479 8.487448383827066e-05 -0.0002994544935796204 0.0001064707600798506 -0.0002385573530058479 -8.487448383827066e-05 0.0991795695623272 0
0 0 0.5 0.02145414335038904 0 0.0009085757972626714 0 -0.0005388952088073082 0 0.0009085757972626714 0 0.022522357886643415 0 -0.00018950504298655808 0 -0.0005388952088073082 0 -0.00018950504298655808 0 0.11693858537671026 0
0 0 0.625 0.016215208643891747 0 -0.0005119049622952827 -0.0011890391509438098 -0.0002994544935796204 0.0001064707600798506 -0.0005119049622952827 0.0011890391509438098 0.016125810362155553 -6.7059837522600206e-21 -0.0002385573530058479 -8.487448383827066e-05 -0.0002994544935796204 -0.0001064707600798506 -0.0002385573530058479 8.487448383827066e-05 0.0991795695623272 0
0 0 0.75 0.009716230002153648 0 -0.0002724233116576456 -0.00039542377927128037 -0.00018696440502943894 4.7234958775563664e-05 -0.0002724233116576456 0.00039542377927128037 0.011240717632619671 0 -0.00021625086882600737 -1.5214944539911822e-05 -0.00018696440502943894 -4.7234958775563664e-05 -0.00021625086882600737 1.5214944539911822e-05 0.06550729119664246 0
0 0 0.875 0.0030920970687168033 -8.430902226395218e-22 -0.0003661793541917836 -4.4931520099363277e-05 -6.208148963573146e-05 -2.8376786614363168e-06 -0.0003661793541917836 4.4931520099363277e-05 0.0032149255707613045 0 -2.0130640351367487e-05 2.2027042568991397e-05 -6.208148963573146e-05 2.837678661436317e-06 -2.0130640351367487e-05 -2.2027042568991397e-05 0.02510709069885144 0
0 0.125 0 0.002729365146898721 3.290108185910329e-23 3.166647408513525e-05 9.012321969900286e-06 0.00034024688780163613 5.748135038850501e-05 3.166647408513533e-05 -9.012321969900286e-06 0.024947581912593914 4.363901660751876e-21 -0.007699223722086119 -1.650377966987083e-05 0.00034024688780163613 -5.748135038850501e-05 -0.007699223722086119 1.6503779669870825e-05 0.006060173782256923 3.199924170294118e-21
0 0.125 0.125 0.009195890417443441 0 0.0002379501640592488 -0.00015912905092485072 -0.0002961596613451423 0.0003004600114716873 0.0002379501640592488 0.00015912905092485072 0.0214854524837841 -3.236734295756446e-21 0.00997067777159878 -1.0709393636861353e-05 -0.0002961596613451423 -0.0003004600114716873 0.00997067777159878 1.0709393636861347e-05 0.014527677927228571 -1.6849003634175941e-21
0 0.125 0.25 0.01598104411573395 0 0.000188668167092034 -0.00018006306966770935 -4.450775117942503e-05 7.783322914117699e-05 0.000188668167092034 0.00018006306966770935 0.021159157277142356 4.996723760690002e-22 0.015230811842254664 -5.00903306327444e-05 -4.450775117942503e-05 -7.783322914117699e-05 0.015230811842254664 5.00903306327444e-05 0.05425659195969312 5.134419540634689e-21
0 0.125 0.375 0.022400577580164328 0 -0.0009470457845158555 0.0009201612412065512 0.0002016791552088863 -0.00016017389481478049 -0.0009470457845158555 -0.0009201612412065512 0.026470691238477843 -1.257371953548754e-21 0.014783745723759907 2.1158360115227717e-05 0.0002016791552088863 0.00016017389481478049 0.014783745723759907 -2.1158360115227727e-05 0.1020756443484035 0
0 0.125 0.5 0.02562493510637898 -3.2901081859103292e-24 0.00019460367732087238 0.0002182945570739634 -3.1907343432476106e-05 -7.547939579064975e-05 0.00019460367732087238 -0.0002182945570739634 0.03224473617486812 -2.6195249032265705e-23 0.00566960880404344 2.2838310302781247e-06 -3.1907343432476106e-05 7.547939579064975e-05 0.00566960880404344 -2.283831030278125e-06 0.11985213117480722 -9.786736323217493e-23
0 0.125 0.625 0.01961545260325014 -1.3160432743641317e-23 6.78521821380343e-05 -3.450063602073055e-05 2.7083237676890388e-05 -2.2797153134632524e-06 6.78521821380343e-05 3.450063602073055e-05 0.03254312244001947 4.0481438810101663e-22 -0.004834759468184009 6.646266418987924e-05 2.7083237676890398e-05 2.279715313463253e-06 -0.004834759468184009 -6.646266418987924e-05 0.10722531805133918 1.2557651858894696e-21
0 0.125 0.75 0.012254687206587052 -3.2901081859103292e-24 -3.3045237627650887e-05 2.8230616951506324e-05 4.208582243507564e-05 -4.179048663347989e-05 -3.3045237627650887e-05 -2.8230616951506324e-05 0.0350158648039114 -3.3529918761300103e-21 -0.014069870510399355 -0.00014452529765192367 4.208582243507564e-05 4.179048663347989e-05 -0.014069870510399355 0.00014452529765192367 0.08619896382940531 1.2655825120988405e-23
0 0.125 0.875 0.004471151511702722 1.6450540929551646e-24 -6.906010597467853e-06 -4.9738311792850595e-05 -2.1193041206397092e-06 3.4975519414663634e-05 -6.906010597467853e-06 4.97383117928506e-05 0.027729927145034642 0 -0.015836298353053665 -2.102260658521191e-05 -2.1193041206397092e-06 -3.4975519414663634e-05 -0.015836298353053665 2.102260658521191e-05 0.039085734471155764 0
0 0.25 0 0.009385959046603401 2.6320865487282634e-23 -2.9587858700393194e-05 -3.589151785877964e-05 0.0004438043969865426 -0.00021648552733307335 -2.9587858700393194e-05 3.589151785877958e-05 0.06776246557782697 4.024449231869744e-21 -0.020310822185675263 2.3043650804126833e-05 0.0004438043969865426 0.00021648552733307335 -0.020310822185675263 -2.3043650804126823e-05 0.018105802998947988 -1.6849003634175941e-21
0 0.25 0.125 0.016635179396051542 0 -5.91548173491362e-05 3.3085896619277074e-05 7.297948787032895e-05 8.3644292312632e-05 -5.91548173491362e-05 -3.3085896619277074e-05 0.0653077916539796 -1.4602193046585984e-23 0.0017029233768778827 -1.89318918470914e-05 7.297948787032895e-05 -8.3644292312632e-05 0.0017029233768778827 1.89318918470914e-05 0.01417416865754241 5.2653136356799816e-23
0 0.25 0.25 0.029098174351896374 4.2113384779652214e-22 0.00013784164398313438 -0.0005432435015232854 -0.00010012887650435851 0.0007897329931809973 0.00013784164398313435 0.0005432435015232854 0.06281315110918902 3.458033655047416e-21 0.026133021592222735 -2.966161239495265e-05 -0.00010012887650435853 -0.0007897329931809973 0.026133021592222735 2.966161239495265e-05 0.04474717499991456 0
0 0.25 0.375 0.03388960659537949 0 0.00012117280940752905 3.4276745151210173e-05 -0.00020316431413958789 -4.8773597471318204e-05 0.00012117280940752905 -3.4276745151210173e-05 0.05331535929189458 5.525637713071806e-23 0.02483351077202199 2.4794325047802134e-05 -0.00020316431413958789 4.8773597471318204e-05 0.02483351077202199 -2.4794325047802134e-05 0.07342371576387709 -1.4691937606126317e-22
0 0.25 0.5 0.04267995907388296 -6.5802163718206585e-24 -1.9255564365489495e-06 -3.956406781032989e-06 6.112456010956866e-05 -8.26556962754002e-05 -1.9255564365489483e-06 3.956406781032989e-06 0.05785396999947822 0 0.016365609274994943 1.0911522971299932e-05 6.112456010956866e-05 8.26556962754002e-05 0.016365609274994943 -1.0911522971299932e-05 0.0932521115776171 0
0 0.25 0.625 0.03550231007113554 -6.5802163718206585e-24 -3.583218171119196e-05 -7.211481640673044e-05 0.00012867193895301862 -3.159366232179224e-05 -3.583218171119196e-05 7.211481640673044e-05 0.06728289297744902 0 0.0009794222380023565 -0.00022678592921987663 0.00012867193895301862 3.159366232179224e-05 0.0009794222380023565 0.00022678592921987663 0.1034375741983696 6.013910606450306e-22
0 0.25 0.75 0.019969105180408755 0 -1.763327387549362e-05 6.129726296516653e-05 2.470666105028752e-05 9.779546158619979e-05 -1.763327387549362e-05 -6.129726296516653e-05 0.07374838658755621 -3.3529918761300103e-21 -0.015393235441199634 0.00012092660913167393 2.470666105028752e-05 -9.779546158619979e-05 -0.015393235441199634 -0.00012092660913167393 0.08475758797688858 -3.1324454588198824e-21
0 0.25 0.875 0.011674489087907778 1.3160432743641317e-23 -4.275165644159619e-05 9.913148537602537e-05 6.9826745152086344e-06 2.8454011749498038e-05 -4.275165644159619e-05 -9.913148537602538e-05 0.07098229887071701 0 -0.02816186968770712 5.880187397436895e-05 6.9826745152086344e-06 -2.845401174949803e-05 -0.02816186968770712 -5.880187397436895e-05 0.04869153158623685 0
0 0.375 0 0.017920351804389407 -1.0528346194913054e-22 -0.0003081040213209333 0.0001858224451106009 0.0001723644776684147 0.0006620438588663611 -0.0003081040213209333 -0.0001858224451106009 0.08852909508710946 -1.717276048009321e-21 -0.02543979988015848 2.113030900603702e-05 0.0001723644776684147 -0.0006620438588663611 -0.02543979988015848 -2.1130309006037015e-05 0.026348936315548663 -1.6849003634175941e-21
0 0.375 0.125 0.023925241259912702 1.59756088606025e-20 -0.00024129999815975946 -0.0002940527314537837 -0.0016985282311262491 -0.001237340342909378 -0.00024129999815975946 0.0002940527314537837 0.09442861964971387 1.9537785846302956e-21 -0.010869568966620106 -2.9631807633665703e-05 -0.0016985282311262491 0.001237340342909378 -0.010869568966620106 2.9631807633665703e-05 0.024739051731588895 -4.2122509085439853e-22
0 0.375 0.25 0.03419328642247085 2.6320865487282634e-23 -0.00015831013713244285 9.133274037022563e-05 0.0007365578593521164 -0.00017617826477083788 -0.00015831013713244282 -9.133274037022563e-05 0.08310552596536284 0 0.010946058461093588 1.9378681586137593e-05 0.0007365578593521164 0.00017617826477083788 0.010946058461093588 -1.9378681586137593e-05 0.0444027012900062 -1.2259997971653661e-21
0 0.375 0.375 0.04324166455345065 1.2634015433895664e-21 -0.0008058583039960303 -0.00022696728434128442 0.0011636326753744065 0.00030471035147097296 -0.0008058583039960303 0.00022696728434128444 0.0862356097155846 1.629451127645546e-21 0.02652194250234537 -0.00017233756929210315 0.0011636326753744065 -0.00030471035147097296 0.02652194250234537 0.00017233756929210315 0.06766699920019932 -1.5441979364153719e-21
0 0.375 0.5 0.05775099939548528 8.225270464775823e-24 -1.1162058677158904e-05 -0.0001027726475049557 0.000212805603265443 9.62547812552534e-05 -1.1162058677158914e-05 0.00010277264750495572 0.088005433950279 5.303188468917733e-23 0.028324757744460277 -8.823656937591997e-05 0.000212805603265443 -9.625478125525339e-05 0.028324757744460277 8.823656937591997e-05 0.08290456052550102 -3.3698007268351882e-21
0 0.375 0.625 0.045867662431123134 3.2901081859103292e-24 3.8691061520598714e-05 -6.9174127286308e-05 -4.634179670884188e-05 4.3463624959394925e-05 3.8691061520598714e-05 6.9174127286308e-05 0.09181454467179269 7.388410612028414e-21 0.008059852310999474 -0.0004185218287932627 -4.634179670884188e-05 -4.3463624959394925e-05 0.008059852310999474 0.0004185218287932627 0.08603294003481728 6.200029588002173e-24
0 0.375 0.75 0.030923496136088 0 6.381994932583526e-05 -8.4599801278073e-05 4.402876597119139e-05 -3.004551914668988e-05 6.381994932583526e-05 8.4599801278073e-05 0.09452817070866337 9.78950142655307e-22 -0.008744004512207007 5.9260508473388054e-05 4.402876597119139e-05 3.0045519146689885e-05 -0.008744004512207007 -5.9260508473388054e-05 0.07002069829439293 8.342909925609745e-22
0 0.375 0.875 0.01922270571688038 0 -1.6182741917021212e-05 3.1763185902474106e-05 -1.629421222224935e-05 2.7658303920688924e-05 -1.6182741917021212e-05 -3.1763185902474106e-05 0.10056059078047767 0 -0.027651924566796347 1.583292011822418e-06 -1.629421222224935e-05 -2.7658303920688924e-05 -0.027651924566796347 -1.583292011822418e-06 0.04880662303777311 -5.7832662260777464e-24
0 0.5 0 0.01799499203099761 0 -0.0009278584837010555 0 -0.0014653345354631228 0 -0.0009278584837010555 0 0.11217306554386909 0 -0.032017112939143014 0 -0.0014653345354631228 0 -0.032017112939143014 0 0.034053988269932084 0
0 0.5 0.125 0.025125222023358842 -1.7108562566733714e-22 -8.223306264213922e-05 4.77961143800885e-05 -9.39865783002639e-05 0.0004243971613254165 -8.223306264213922e-05 -4.7796114380088545e-05 0.11365671535873836 0 -0.02332758283294312 5.369249319233404e-05 -9.39865783002639e-05 -0.0004243971613254165 -0.02332758283294312 -5.369249319233404e-05 0.03847562215389436 2.474224936675646e-22
0 0.5 0.25 0.036251368314191304 0 -1.1126141685350821e-05 8.352442005469236e-05 0.00015017035857641247 8.200249124612079e-05 -1.1126141685350821e-05 -8.352442005469236e-05 0.1134644152814419 0 0.0014515640403349006 5.9014248821549385e-05 0.00015017035857641247 -8.200249124612079e-05 0.0014515640403349006 -5.9014248821549385e-05 0.06347389040245513 5.486710217765147e-23
0 0.5 0.375 0.046228982783719015 0 -0.0002596288646058548 0.00014575534047540285 0.0004174829896733889 -0.0003437791079732272 -0.0002596288646058548 -0.00014575534047540285 0.10255794854434688 2.8808239951431826e-22 0.01907297501798589 -0.00018201073552156065 0.0004174829896733889 0.0003437791079732272 0.01907297501798589 0.00018201073552156065 0.07731566035298484 -5.932062610634531e-22
0 0.5 0.5 0.04990322156971372 0 0.004146065285404217 0 -0.005364590244775696 0 0.004146065285404217 0 0.10286927797991553 0 0.030775406575375183 0 -0.005364590244775697 0 0.030775406575375183 0 0.0813937977837487 0
0 0.5 0.625 0.046228982783719015 0 -0.0002596288646058548 -0.00014575534047540285 0.0004174829896733889 0.0003437791079732272 -0.0002596288646058548 0.00014575534047540285 0.10255794854434688 -2.8808239951431826e-22 0.01907297501798589 0.00018201073552156065 0.0004174829896733889 -0.0003437791079732272 0.01907297501798589 -0.00018201073552156065 0.07731566035298484 5.932062610634531e-22
0 0.5 0.75 0.036251368314191304 0 -1.1126141685350821e-05 -8.352442005469236e-05 0.00015017035857641247 -8.200249124612079e-05 -1.1126141685350821e-05 8.352442005469236e-05 0.1134644152814419 0 0.0014515640403349006 -5.9014248821549385e-05 0.00015017035857641247 8.200249124612079e-05 0.0014515640403349006 5.9014248821549385e-05 0.06347389040245513 -5.486710217765147e-23
0 0.5 0.875 0.025125222023358842 1.7108562566733714e-22 -8.223306264213922e-05 -4.77961143800885e-05 -9.39865783002639e-05 -0.0004243971613254165 -8.223306264213922e-05 4.7796114380088545e-05 0.11365671535873836 0 -0.02332758283294312 -5.369249319233404e-05 -9.39865783002639e-05 0.0004243971613254165 -0.02332758283294312 5.369249319233404e-05 0.03847562215389436 -2.474224936675646e-22
0 0.625 0 0.017920351804389407 1.0528346194913054e-22 -0.0003081040213209333 -0.0001858224451106009 0.0001723644776684147 -0.0006620438588663611 -0.0003081040213209333 0.0001858224451106009 0.08852909508710946 1.717276048009321e-21 -0.02543979988015848 -2.113030900603702e-05 0.0001723644776684147 0.0006620438588663611 -0.02543979988015848 2.1130309006037015e-05 0.026348936315548663 1.6849003634175941e-21
0 0.625 0.125 0.01922270571688038 0 -1.6182741917021212e-05 -3.1763185902474106e-05 -1.629421222224935e-05 -2.7658303920688924e-05 -1.6182741917021212e-05 3.1763185902474106e-05 0.10056059078047767 0 -0.027651924566796347 -1.583292011822418e-06 -1.629421222224935e-05 2.7658303920688924e-05 -0.027651924566796347 1.583292011822418e-06 0.04880662303777311 5.7832662260777464e-24
0 0.625 0.25 0.030923496136088 0 6.381994932583526e-05 8.4599801278073e-05 4.402876597119139e-05 3.004551914668988e-05 6.381994932583526e-05 -8.4599801278073e-05 0.09452817070866337 -9.78950142655307e-22 -0.008744004512207007 -5.9260508473388054e-05 4.402876597119139e-05 -3.0045519146689885e-05 -0.008744004512207007 5.9260508473388054e-05 0.07002069829439293 -8.342909925609745e-22
0 0.625 0.375 0.045867662431123134 -3.2901081859103292e-24 3.8691061520598714e-05 6.9174127286308e-05 -4.634179670884188e-05 -4.3463624959394925e-05 3.8691061520598714e-05 -6.9174127286308e-05 0.09181454467179269 -7.388410612028414e-21 0.008059852310999474 0.0004185218287932627 -4.634179670884188e-05 4.3463624959394925e-05 0.008059852310999474 -0.0004185218287932627 0.08603294003481728 -6.200029588002173e-24
